file,unit_of_observation,column,dtype,description
analysis_sample_main.csv,jogador + clube,pre_played,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_played_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_played_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_played_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_squad_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_squad_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_squad_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_start_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_start_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_start_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_started,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_started,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_started,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,post_acute_xg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_main.csv,jogador + clube,post_consolidated_xg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_main.csv,jogador + clube,pre_xg,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_main.csv,jogador + clube,same_club_pre_post,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_main.csv,jogador + clube,outfield,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_main.csv,jogador + clube,baseline_minutes_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_main.csv,jogador + clube,coverage_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_main.csv,jogador + clube,eligible_availability,bool,Elegibilidade para a amostra de disponibilidade.
analysis_sample_main.csv,jogador + clube,eligible_main,bool,Elegibilidade para a amostra analítica principal.
analysis_sample_main.csv,jogador + clube,exclusion_reasons,str,Motivos de exclusão separados por barra vertical.
analysis_sample_availability.csv,jogador + clube,transfermarkt_player_id,int64,Identificador do jogador no Transfermarkt.
analysis_sample_availability.csv,jogador + clube,club_id,int64,Identificador do clube no Transfermarkt.
analysis_sample_availability.csv,jogador + clube,player_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,club_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,competition_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,league_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,position_group,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,date_of_birth,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,age_at_world_cup,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,country_of_citizenship,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,foot,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,height_in_cm,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,treated_world_cup,int8,Indicador de convocação para a Copa do Mundo de 2022.
analysis_sample_availability.csv,jogador + clube,fifa_squad_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,country_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,statsbomb_player_id,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,market_value_in_eur,float64,"Valor de mercado mais recente, em euros, anterior ao corte."
analysis_sample_availability.csv,jogador + clube,market_value_log,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,valuation_date,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,pre_injury_events,int64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,pre_injury_days,int64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,long_injury_crossing,int64,Indicador de lesão longa atravessando o período da Copa.
analysis_sample_availability.csv,jogador + clube,january_transfer,int8,Indicador de transferência em janeiro de 2023.
analysis_sample_availability.csv,jogador + clube,pre_club_ppg,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,pre_club_gd_per_game,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_assists,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_assists,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_assists,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_club_games,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_club_games,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_club_games,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_goals,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_goals,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_goals,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_in_match_squad,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_in_match_squad,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_in_match_squad,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_injured_on_match_date,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_injured_on_match_date,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_injured_on_match_date,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_minutes_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_minutes_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_minutes_played,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_minutes_share,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_minutes_share,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_minutes_share,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_npxg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_npxg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_npxg,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_npxg_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_npxg_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_npxg_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_npxg_xa_p90,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_npxg_xa_p90,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_npxg_xa_p90,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_played,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_played_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_played_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_played_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_squad_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_squad_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_squad_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_start_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_start_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_start_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_started,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_started,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_started,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,post_acute_xg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
analysis_sample_availability.csv,jogador + clube,post_consolidated_xg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
analysis_sample_availability.csv,jogador + clube,pre_xg,float64,Covariável ou outcome agregado na janela pré-Copa.
analysis_sample_availability.csv,jogador + clube,same_club_pre_post,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,outfield,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,baseline_minutes_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,coverage_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
analysis_sample_availability.csv,jogador + clube,eligible_availability,bool,Elegibilidade para a amostra de disponibilidade.
analysis_sample_availability.csv,jogador + clube,eligible_main,bool,Elegibilidade para a amostra analítica principal.
analysis_sample_availability.csv,jogador + clube,exclusion_reasons,str,Motivos de exclusão separados por barra vertical.
treated_control_candidates.csv,jogador + clube,transfermarkt_player_id,int64,Identificador do jogador no Transfermarkt.
treated_control_candidates.csv,jogador + clube,club_id,int64,Identificador do clube no Transfermarkt.
treated_control_candidates.csv,jogador + clube,player_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,club_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,competition_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,league_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,position_group,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,date_of_birth,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,age_at_world_cup,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,country_of_citizenship,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,foot,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,height_in_cm,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,treated_world_cup,int8,Indicador de convocação para a Copa do Mundo de 2022.
treated_control_candidates.csv,jogador + clube,fifa_squad_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,country_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,statsbomb_player_id,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,market_value_in_eur,float64,"Valor de mercado mais recente, em euros, anterior ao corte."
treated_control_candidates.csv,jogador + clube,market_value_log,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,valuation_date,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,pre_injury_events,int64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,pre_injury_days,int64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,long_injury_crossing,int64,Indicador de lesão longa atravessando o período da Copa.
treated_control_candidates.csv,jogador + clube,january_transfer,int8,Indicador de transferência em janeiro de 2023.
treated_control_candidates.csv,jogador + clube,pre_club_ppg,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,pre_club_gd_per_game,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_assists,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_assists,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_assists,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_club_games,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_club_games,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_club_games,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_goals,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_goals,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_goals,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_in_match_squad,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_in_match_squad,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_in_match_squad,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_injured_on_match_date,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_injured_on_match_date,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_injured_on_match_date,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_minutes_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_minutes_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_minutes_played,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_minutes_share,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_minutes_share,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_minutes_share,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_npxg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_npxg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_npxg,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_npxg_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_npxg_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_npxg_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_npxg_xa_p90,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_npxg_xa_p90,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_npxg_xa_p90,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_played,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_played,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_played,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_played_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_played_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_played_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_squad_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_squad_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_squad_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_start_rate,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_start_rate,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_start_rate,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_started,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_started,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_started,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_xa,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_xa,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_xa,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,post_acute_xg,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
treated_control_candidates.csv,jogador + clube,post_consolidated_xg,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
treated_control_candidates.csv,jogador + clube,pre_xg,float64,Covariável ou outcome agregado na janela pré-Copa.
treated_control_candidates.csv,jogador + clube,same_club_pre_post,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,outfield,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,baseline_minutes_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,coverage_ok,bool,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
treated_control_candidates.csv,jogador + clube,eligible_availability,bool,Elegibilidade para a amostra de disponibilidade.
treated_control_candidates.csv,jogador + clube,eligible_main,bool,Elegibilidade para a amostra analítica principal.
treated_control_candidates.csv,jogador + clube,exclusion_reasons,str,Motivos de exclusão separados por barra vertical.
matching_assignments.csv,tratado + controle,treated_player_id,int64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,treated_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,control_player_id,object,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,control_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,competition_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,league_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,position_group,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,treated_club_id,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,control_club_id,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,same_club,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,distance,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,control_rank,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,treated_weight,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,control_weight,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_assignments.csv,tratado + controle,match_status,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,feature,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,treated_mean_before,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,control_mean_before,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,smd_before,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,treated_mean_after,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,control_mean_after,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
matching_balance.csv,covariável,smd_after,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,transfermarkt_player_id,int64,Identificador do jogador no Transfermarkt.
sample_exclusions.csv,jogador + clube,club_id,float64,Identificador do clube no Transfermarkt.
sample_exclusions.csv,jogador + clube,player_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,club_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,competition_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,league_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,position_group,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,date_of_birth,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,age_at_world_cup,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,country_of_citizenship,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,foot,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,height_in_cm,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,treated_world_cup,int64,Indicador de convocação para a Copa do Mundo de 2022.
sample_exclusions.csv,jogador + clube,fifa_squad_id,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,country_name,str,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,statsbomb_player_id,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,market_value_in_eur,float64,"Valor de mercado mais recente, em euros, anterior ao corte."
sample_exclusions.csv,jogador + clube,market_value_log,float64,Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,valuation_date,datetime64[us],Campo preservado ou derivado pelo pipeline; consulte o script para a regra exata.
sample_exclusions.csv,jogador + clube,pre_injury_events,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,pre_injury_days,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,long_injury_crossing,float64,Indicador de lesão longa atravessando o período da Copa.
sample_exclusions.csv,jogador + clube,january_transfer,float64,Indicador de transferência em janeiro de 2023.
sample_exclusions.csv,jogador + clube,pre_club_ppg,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,pre_club_gd_per_game,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_assists,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
sample_exclusions.csv,jogador + clube,post_consolidated_assists,float64,Outcome agregado do quinto ao oitavo jogo pós-Copa.
sample_exclusions.csv,jogador + clube,pre_assists,float64,Covariável ou outcome agregado na janela pré-Copa.
sample_exclusions.csv,jogador + clube,post_acute_club_games,float64,Outcome agregado nos quatro primeiros jogos pós-Copa.
