file,unit_of_observation,column,dtype,description
design_player_match.csv,jogador + partida do clube-base,possible_minutes,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,minutes_share,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,lineup_source_inconsistency,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,effective_spell_end,datetime64[us],Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,spell_end_adjusted_for_observed_appearance,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,active_at_baseline_club,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,zero_after_recorded_baseline_club_exit,int8,Partida posterior ao fim registrado do vínculo com o clube-base.
design_player_match.csv,jogador + partida do clube-base,shots,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,understat_goals,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,shots_on_target,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,penalties,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,xg,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,npxg,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,xa,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,key_passes,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,understat_linked,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,npxg_xa_per_club_match,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,performance_source_inconsistency,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,eligible_baseline_only,bool,Elegibilidade definida somente com informação até 13/11/2022.
design_player_match.csv,jogador + partida do clube-base,eligible_qualified_risk_set,bool,Elegível baseline e ligado a seleção classificada.
design_player_match.csv,jogador + partida do clube-base,national_team_eligible,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,analysis_config_sha256,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_player_match.csv,jogador + partida do clube-base,manual_overrides_sha256,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,transfermarkt_player_id,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,player_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,treated_world_cup,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,country_of_citizenship,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,citizenship_canonical,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,country_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,official_team_canonical,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,national_team_eligible,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,qualified_national_team,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,national_eligibility_source,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,national_eligibility_confidence,str,Confiança da atribuição de seleção elegível.
national_team_eligibility.csv,jogador,national_team_override_applied,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,dual_nationality_not_observed,int8,Indica que a fonte usada não representa dupla nacionalidade.
national_team_eligibility.csv,jogador,treated_country_citizenship_mismatch,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,national_eligibility_review_required,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,nation_treated_count,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,nation_control_count,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,nation_control_treated_ratio,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,nation_support_any,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,nation_support_ratio_ge_1,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,eligible_baseline_only,bool,Elegibilidade definida somente com informação até 13/11/2022.
national_team_eligibility.csv,jogador,eligible_qualified_risk_set,bool,Elegível baseline e ligado a seleção classificada.
national_team_eligibility.csv,jogador,eligible_same_nation_support,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_eligibility.csv,jogador,eligible_same_nation_ratio_ge_1,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
sample_flow.csv,etapa de seleção,step,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
sample_flow.csv,etapa de seleção,total,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
sample_flow.csv,etapa de seleção,treated,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
sample_flow.csv,etapa de seleção,controls,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
sample_flow.csv,etapa de seleção,share_of_initial,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,population,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,treated_world_cup,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,variable,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,n,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,missing,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
missingness.csv,população + tratamento + variável,missing_rate,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,outcome,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,method,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,n_players,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,n_treated,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,n_controls,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,n_clubs,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,alpha,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,target_power,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,cluster_se_under_null,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,analytic_mde_80,float64,Menor efeito detectável aproximado com poder de 80%.
mde_power.csv,outcome + tamanho de efeito,baseline_treated_mean,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,mde_share_of_baseline,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,effect_label,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,effect_multiplier,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,simulated_effect,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,simulated_power,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,simulations,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
mde_power.csv,outcome + tamanho de efeito,uses_post_treatment_outcomes,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_qa.csv,controle de qualidade,check,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_qa.csv,controle de qualidade,observed,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_qa.csv,controle de qualidade,expected,object,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
design_qa.csv,controle de qualidade,passed,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,transfermarkt_player_id,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,player_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,baseline_club_id,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,baseline_club_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,baseline_club_assignment_source,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,baseline_club_candidate_count,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,active_spell_candidate_count,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,last_pre_observed,datetime64[us],Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,spell_start,datetime64[us],Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,spell_end,datetime64[us],Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,eligible_baseline_only,bool,Elegibilidade definida somente com informação até 13/11/2022.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,treated_world_cup,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
baseline_assignment_review.csv,jogador sinalizado para revisão de clube-base,review_reason,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,transfermarkt_player_id,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,player_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,treated_world_cup,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,country_of_citizenship,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,country_name,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,citizenship_canonical,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,official_team_canonical,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,national_team_eligible,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,national_eligibility_source,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,national_eligibility_confidence,str,Confiança da atribuição de seleção elegível.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,treated_country_citizenship_mismatch,int8,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,eligible_baseline_only,bool,Elegibilidade definida somente com informação até 13/11/2022.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,eligible_qualified_risk_set,bool,Elegível baseline e ligado a seleção classificada.
national_eligibility_review.csv,jogador sinalizado para revisão nacional,review_reason,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,national_team_eligible,str,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,all_players,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,baseline_eligible,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,qualified_risk_set,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,treated,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,controls,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,qualified_national_team,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,eligible_treated,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,eligible_controls,int64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,eligible_control_treated_ratio,float64,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
national_team_support.csv,seleção nacional elegível,same_nation_overlap,bool,Campo de fonte ou derivado; regra reproduzível em build_design_phase.py.
